Player Number, Player Name, Games Played, Points Played, Earned/Game, Errors/Game, Faults/Game, Total/Game, Plus/Minus Total, Plus/Minus Net Total, Total Earned, Total Errors, Total Faults, Total Earned (them), Total Errors (them), Total Faults (them), 
13, Gustav, 5, 64, 22, 90.9%, 1.82, 8, 5, 6, 1, 2, 9, 13, -1, 59.1%, 9.1%, 4.5%, 0.2, 4.4, 0.4, -0.2, 0, 2, 
14, Mads Q, 5, 99, 16, 100.0%, 2.00, 6, 5, 4, 1, 0, 7, 9, 1, 56.3%, 0.0%, 6.3%, 0.2, 3.2, 0.0, 0.2, 0, 0, 
15, Martin, 5, 47, 8, 62.5%, 1.13, 2, 2, 1, 0, 3, 5, 3, -3, 37.5%, 37.5%, 0.0%, 0.0, 1.6, 0.6, -0.6, 1, 2, 
16, Alex, 5, 53, 0, -, -, 0, 0, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 0.0, 0.0, 0.0, 0, 0, 
undefined, (team), 5, 0, 0, -, -, 0, 0, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 0.0, 0.0, 0.0, 0, 0, 
Total, , , , 99, 86.9%, 1.70, 27, 38, 16, 4, 13, 58, 41, -9, 41.4%, 13.1%, 4.0%, 0.8, 19.8, 2.6, -1.8, 6, 7, 

Player Number, Player Name, Games Played, Points Played, Got Aced/Game, Passes/Game, Perfect Passes/Game, Pass Rating, Total Pass Error %, 3-pass Percent, Pass Attempts, 1-pass, 2-pass, 3-pass, Over the Net Pass, Got Aced, Total Pass Errors, First Ball Side Out %, 
1, Lasse Nielsen, 5, 167, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, 0.0%, 
3, Kristian Krag, 2, 7, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
6, Boerme, 5, 56, 0.0, 4.4, 2.0, 2.23, 0.0%, 45.5%, 22, 2, 8, 10, 2, 0, 0, 30.4%, 
7, Bo, 5, 33, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
9, Soeren, 3, 17, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
11, Nicola, 5, 86, 0.4, 5.2, 1.2, 1.64, 7.1%, 21.4%, 28, 9, 9, 6, 2, 2, 2, 37.0%, 
12, Vestbjerg, 2, 10, 0.5, 3.0, 0.0, 1.21, 14.3%, 0.0%, 7, 2, 3, 0, 1, 1, 1, 16.7%, 
13, Gustav, 5, 64, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, 0.0%, 
14, Mads Q, 5, 99, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
15, Martin, 5, 47, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
16, Alex, 5, 53, 0.4, 6.4, 2.4, 1.99, 5.9%, 35.3%, 34, 7, 12, 12, 1, 2, 2, 34.3%, 
undefined, (team), 5, 0, 0.2, 0.0, 0.0, 0.00, 100.0%, 0.0%, 1, 0, 0, 0, 0, 1, 1, -, 
Total, , , , 1.2, 17.2, 5.6, 1.86, 6.5%, 30.4%, 92, 20, 32, 28, 6, 6, 6, 32.3%, 

Player Number, Player Name, Games Played, Points Played, Kills/Game, Attack Errors/Game, Attack Net Points/Game, Hitting Efficiency, Kill %, Attack Error %, Attack Attempts, Attack Errors, Kills, Errors: Out, Errors: Blocked, Errors: Into Net, 
1, Lasse Nielsen, 5, 167, 0.0, 0.0, 0.0, 0.000, 0.0%, 0.0%, 1, 0, 0, 0, 0, 0, 
3, Kristian Krag, 2, 7, 0.0, 0.0, 0.0, 0.000, 0.0%, 0.0%, 2, 0, 0, 0, 0, 0, 
6, Boerme, 5, 56, 2.2, 1.0, 1.2, 0.250, 45.8%, 20.8%, 24, 5, 11, 2, 1, 2, 
7, Bo, 5, 33, 0.4, 0.0, 0.4, 0.500, 50.0%, 0.0%, 4, 0, 2, 0, 0, 0, 
9, Soeren, 3, 17, 0.3, 1.3, -1.0, -0.273, 9.1%, 36.4%, 11, 4, 1, 2, 2, 0, 
11, Nicola, 5, 86, 2.4, 1.2, 1.2, 0.171, 34.3%, 17.1%, 35, 6, 12, 3, 2, 1, 
12, Vestbjerg, 2, 10, 0.5, 0.0, 0.5, 1.000, 100.0%, 0.0%, 1, 0, 1, 0, 0, 0, 
13, Gustav, 5, 64, 0.4, 0.4, 0.0, 0.000, 16.7%, 16.7%, 12, 2, 2, 0, 1, 1, 
14, Mads Q, 5, 99, 0.2, 0.0, 0.2, 1.000, 100.0%, 0.0%, 1, 0, 1, 0, 0, 0, 
15, Martin, 5, 47, 2.2, 1.4, 0.8, 0.125, 34.4%, 21.9%, 32, 7, 11, 2, 5, 0, 
16, Alex, 5, 53, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 
undefined, (team), 5, 0, 0.2, 0.0, 0.2, 1.000, 100.0%, 0.0%, 1, 0, 1, 0, 0, 0, 
Total, , , , 8.4, 4.8, 3.6, 0.145, 33.9%, 19.4%, 124, 24, 42, 9, 11, 4, 

Player Number, Player Name, Games Played, Points Played, Dig Errors/Game, Dig Attempts/Game, Digs/Game, Digs, Dig Attempts, Dig Errors, Dig Error %, Dig %, Kill to Dig %, Attack Attempt to Dig %, 
1, Lasse Nielsen, 5, 167, 0.8, 2.2, 1.4, 7, 11, 4, 36.4%, 63.6%, 14.3%, 100.0%, 
3, Kristian Krag, 2, 7, 0.0, 0.0, 0.0, 0, 0, 0, -, -, -, -, 
6, Boerme, 5, 56, 0.0, 0.8, 0.8, 4, 4, 0, 0.0%, 100.0%, 25.0%, 75.0%, 
7, Bo, 5, 33, 0.2, 0.6, 0.4, 2, 3, 1, 33.3%, 66.7%, 50.0%, 100.0%, 
9, Soeren, 3, 17, 0.0, 0.3, 0.3, 1, 1, 0, 0.0%, 100.0%, 100.0%, 100.0%, 
11, Nicola, 5, 86, 0.2, 0.6, 0.4, 2, 3, 1, 33.3%, 66.7%, 0.0%, 50.0%, 
12, Vestbjerg, 2, 10, 0.0, 1.0, 1.0, 2, 2, 0, 0.0%, 100.0%, 0.0%, 50.0%, 
13, Gustav, 5, 64, 0.0, 0.0, 0.0, 0, 0, 0, -, -, -, -, 
14, Mads Q, 5, 99, 0.0, 0.4, 0.4, 2, 2, 0, 0.0%, 100.0%, 0.0%, 50.0%, 
15, Martin, 5, 47, 0.4, 0.8, 0.4, 2, 4, 2, 50.0%, 50.0%, 50.0%, 100.0%, 
16, Alex, 5, 53, 0.8, 3.4, 2.6, 13, 17, 4, 23.5%, 76.5%, 7.7%, 76.9%, 
undefined, (team), 5, 0, 0.0, 0.0, 0.0, 0, 0, 0, -, -, -, -, 
Total, , , , 2.4, 9.4, 7.0, 35, 47, 12, 25.5%, 74.5%, 17.1%, 80.0%, 

Player Number, Player Name, Games Played, Points Played, Block Errors/Game, Blocks Still in Play/Game, Blocks/Game, Block Assists, Block Errors, Block Solos, Blocks Still in Play, Blocks, Net Blocks, Block %, Block Error %, 
1, Lasse Nielsen, 5, 167, 0.2, 0.4, 0.4, 0, 1, 2, 2, 2, 1, 40.0%, 20.0%, 
3, Kristian Krag, 2, 7, 1.0, 0.5, 1.0, 0, 2, 2, 1, 2, 0, 40.0%, 40.0%, 
6, Boerme, 5, 56, 0.0, 0.0, 0.4, 0, 0, 2, 0, 2, 2, 100.0%, 0.0%, 
7, Bo, 5, 33, 0.4, 1.2, 0.4, 0, 2, 2, 6, 2, 0, 20.0%, 20.0%, 
9, Soeren, 3, 17, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -, -, 
11, Nicola, 5, 86, 0.0, 0.4, 0.2, 0, 0, 1, 2, 1, 1, 33.3%, 0.0%, 
12, Vestbjerg, 2, 10, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -, -, 
13, Gustav, 5, 64, 0.4, 0.4, 1.4, 0, 2, 7, 2, 7, 5, 63.6%, 18.2%, 
14, Mads Q, 5, 99, 0.0, 0.0, 0.2, 0, 0, 1, 0, 1, 1, 100.0%, 0.0%, 
15, Martin, 5, 47, 0.8, 0.2, 0.6, 0, 4, 3, 1, 3, -1, 37.5%, 50.0%, 
16, Alex, 5, 53, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -, -, 
undefined, (team), 5, 0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -, -, 
Total, , , , 2.2, 2.8, 4.0, 0, 11, 20, 14, 20, 9, 44.4%, 24.4%, 

Player Number, Player Name, Games Played, Points Played, Games Played as Non-setter, Games Played as Setter, Assists, Ball Handling, Setting Errors, Assists as Non-setter, Assists as Non-setter/Game, Assists as Setter, Assists as Setter/Game, Assists/Game, Attempt (From Setter), Attempt (Not From Setter), 
1, Lasse Nielsen, 5, 167, 2, 3, 26, 1, 0, 0, -, 26, 8.7, 5.2, 1, 0, 
3, Kristian Krag, 2, 7, 2, 0, 0, 0, 0, 0, -, 0, -, 0.0, 2, 0, 
6, Boerme, 5, 56, 5, 0, 0, 0, 0, 0, -, 0, -, 0.0, 6, 2, 
7, Bo, 5, 33, 5, 0, 0, 0, 0, 0, -, 0, -, 0.0, 2, 0, 
9, Soeren, 3, 17, 3, 0, 0, 0, 0, 0, -, 0, -, 0.0, 5, 1, 
11, Nicola, 5, 86, 5, 0, 0, 0, 0, 0, -, 0, -, 0.0, 14, 3, 
12, Vestbjerg, 2, 10, 2, 0, 0, 0, 0, 0, -, 0, -, 0.0, 0, 0, 
13, Gustav, 5, 64, 5, 0, 1, 0, 0, 1, 0.2, 0, -, 0.2, 8, 0, 
14, Mads Q, 5, 99, 3, 2, 14, 0, 0, 1, 0.3, 13, 6.5, 2.8, 0, 0, 
15, Martin, 5, 47, 5, 0, 0, 0, 0, 0, -, 0, -, 0.0, 12, 2, 
16, Alex, 5, 53, 5, 0, 0, 0, 0, 0, -, 0, -, 0.0, 0, 0, 
undefined, (team), 5, 0, 5, 0, 0, 0, 0, 0, -, 0, -, 0.0, 0, 0, 
Total, , , , 5, 0, 41, 1, 0, 2, 0.4, 39, -, 8.2, 50, 8, 

Player Number, Player Name, Games Played, Points Played, 1-Set (In-System), 2-Set (In-System), 3-Set (In-System), 1-Set (Out-System), 2-Set (Out-System), 3-Set (Out-System), 
1, Lasse Nielsen, 5, 167, 0, 0, 0, 0, 0, 0, 
3, Kristian Krag, 2, 7, 0, 0, 0, 0, 0, 0, 
6, Boerme, 5, 56, 0, 0, 0, 0, 0, 0, 
7, Bo, 5, 33, 0, 0, 0, 0, 0, 0, 
9, Soeren, 3, 17, 0, 0, 0, 0, 0, 0, 
11, Nicola, 5, 86, 0, 0, 0, 0, 0, 0, 
12, Vestbjerg, 2, 10, 0, 0, 0, 0, 0, 0, 
13, Gustav, 5, 64, 0, 0, 0, 0, 0, 0, 
14, Mads Q, 5, 99, 0, 0, 0, 0, 0, 0, 
15, Martin, 5, 47, 0, 0, 0, 0, 0, 0, 
16, Alex, 5, 53, 0, 0, 0, 0, 0, 0, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 0, 0, 0, 0, 0, 0, 

Player Number, Player Name, Games Played, Points Played, FB Pass Attempts, Over the Net FB Pass, 1-FB Pass, 2-FB Pass, 3-FB Pass, Total FBPass Errors, FB Pass Rating, 3-FB Pass Percent, Total FBPass Error %, Total FBPass Errors/Game, 
1, Lasse Nielsen, 5, 167, 1, 1, 0, 0, 0, 0, 0.50, 0.0%, 0.0%, 0.0, 
3, Kristian Krag, 2, 7, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
6, Boerme, 5, 56, 1, 0, 0, 1, 0, 0, 2.00, 0.0%, 0.0%, 0.0, 
7, Bo, 5, 33, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
9, Soeren, 3, 17, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
11, Nicola, 5, 86, 1, 0, 0, 0, 1, 0, 3.00, 100.0%, 0.0%, 0.0, 
12, Vestbjerg, 2, 10, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
13, Gustav, 5, 64, 1, 0, 0, 0, 1, 0, 3.00, 100.0%, 0.0%, 0.0, 
14, Mads Q, 5, 99, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
15, Martin, 5, 47, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
16, Alex, 5, 53, 3, 0, 0, 0, 3, 0, 3.00, 100.0%, 0.0%, 0.0, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
Total, , , , 7, 1, 0, 1, 5, 0, 2.50, 71.4%, 0.0%, 0.0, 

Player Number, Player Name, Games Played, Points Played, In Play, Errors, 
1, Lasse Nielsen, 5, 167, 0, 0, 
3, Kristian Krag, 2, 7, 0, 0, 
6, Boerme, 5, 56, 0, 0, 
7, Bo, 5, 33, 0, 0, 
9, Soeren, 3, 17, 0, 0, 
11, Nicola, 5, 86, 0, 0, 
12, Vestbjerg, 2, 10, 0, 0, 
13, Gustav, 5, 64, 0, 0, 
14, Mads Q, 5, 99, 0, 0, 
15, Martin, 5, 47, 0, 0, 
16, Alex, 5, 53, 0, 0, 
undefined, (team), 5, 0, 0, 0, 
Total, , , , 0, 0, 

Player Number, Player Name, Games Played, Points Played, Aces, Spike, Blocks, Block Assists, Block Solos, Down Ball Hit, Dump, Tip, 
1, Lasse Nielsen, 5, 167, 1, 0, 2, 0, 2, 0, 0, 0, 
3, Kristian Krag, 2, 7, 0, 0, 2, 0, 2, 0, 0, 0, 
6, Boerme, 5, 56, 1, 8, 2, 0, 2, 0, 0, 3, 
7, Bo, 5, 33, 0, 2, 2, 0, 2, 0, 0, 0, 
9, Soeren, 3, 17, 0, 1, 0, 0, 0, 0, 0, 0, 
11, Nicola, 5, 86, 0, 11, 1, 0, 1, 0, 0, 1, 
12, Vestbjerg, 2, 10, 0, 1, 0, 0, 0, 0, 0, 0, 
13, Gustav, 5, 64, 1, 1, 7, 0, 7, 0, 0, 1, 
14, Mads Q, 5, 99, 1, 0, 1, 0, 1, 0, 0, 1, 
15, Martin, 5, 47, 0, 11, 3, 0, 3, 0, 0, 0, 
16, Alex, 5, 53, 0, 0, 0, 0, 0, 0, 0, 0, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 4, 35, 20, 0, 20, 0, 0, 6, 

Player Number, Player Name, Games Played, Points Played, 2nd Ball Return, 3rd Ball Return, Block Errors, Down Ball Hit Error, Dig Error, Dump Error, Free Ball Receive Error, Receive Error, Set Error, Spike Error, Serve Error, Tip Error, Whose Ball, 
1, Lasse Nielsen, 5, 167, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 
3, Kristian Krag, 2, 7, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
6, Boerme, 5, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 1, 0, 
7, Bo, 5, 33, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
9, Soeren, 3, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 
11, Nicola, 5, 86, 0, 0, 0, 0, 1, 0, 0, 2, 0, 5, 1, 1, 0, 
12, Vestbjerg, 2, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
13, Gustav, 5, 64, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 
14, Mads Q, 5, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
15, Martin, 5, 47, 0, 0, 4, 0, 2, 0, 0, 0, 0, 5, 3, 2, 0, 
16, Alex, 5, 53, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 1, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 0, 0, 11, 0, 12, 0, 0, 5, 0, 19, 13, 5, 1, 

Player Number, Player Name, Games Played, Points Played, Back Row Attack, Foot Fault, Ball Handling, Net Fault, Out of Rotation, Over the Net, Under Fault, Fault (General), 
1, Lasse Nielsen, 5, 167, 0, 0, 1, 0, 0, 2, 0, 0, 
3, Kristian Krag, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 
6, Boerme, 5, 56, 0, 0, 0, 0, 0, 0, 0, 0, 
7, Bo, 5, 33, 0, 0, 0, 0, 0, 0, 0, 0, 
9, Soeren, 3, 17, 0, 0, 0, 0, 0, 0, 0, 0, 
11, Nicola, 5, 86, 0, 0, 0, 0, 0, 0, 0, 0, 
12, Vestbjerg, 2, 10, 0, 0, 0, 0, 0, 0, 0, 0, 
13, Gustav, 5, 64, 0, 0, 0, 3, 0, 0, 0, 0, 
14, Mads Q, 5, 99, 0, 0, 0, 0, 0, 0, 1, 0, 
15, Martin, 5, 47, 0, 0, 0, 1, 0, 0, 0, 0, 
16, Alex, 5, 53, 0, 0, 0, 0, 0, 0, 0, 0, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 0, 0, 1, 4, 0, 2, 1, 0, 

