Player Number, Player Name, Games Played, Points Played, Earned/Game, Errors/Game, Faults/Game, Total/Game, Plus/Minus Total, Plus/Minus Net Total, Total Earned, Total Errors, Total Faults, Total Earned (them), Total Errors (them), Total Faults (them), 
15, Martin, 4, 42, 0, 11, 5, 4, 1, 0, 0, 0, 
16, Alex, 4, 35, 0, 0, 0, 0, 0, 0, 0, 0, 
17, Hjorth, 3, 34, 0, 6, 3, 2, 1, 0, 0, 1, 
18, Anton, 4, 89, 1, 12, 1, 0, 1, 0, 0, 0, 
19, Malthe, 2, 15, 0, 0, 1, 1, 0, 0, 0, 1, 
20, Jonas, 4, 16, 1, 0, 0, 0, 0, 0, 0, 0, 
undefined, (team), 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 6, 45, 16, 18, 7, 0, 4, 2, 

Player Number, Player Name, Games Played, Points Played, 2nd Ball Return, 3rd Ball Return, Block Errors, Down Ball Hit Error, Dig Error, Dump Error, Free Ball Receive Error, Receive Error, Set Error, Spike Error, Serve Error, Tip Error, Whose Ball, 
1, Lasse Nielsen, 4, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 
3, Kristian Krag, 4, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
6, Boerme, 3, 54, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 4, 0, 0, 
7, Bo, 2, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13, Gustav, 3, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
15, Martin, 4, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 
16, Alex, 4, 35, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 
17, Hjorth, 3, 34, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 
18, Anton, 4, 89, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 2, 1, 0, 
19, Malthe, 2, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
20, Jonas, 4, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
undefined, (team), 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 0, 0, 0, 0, 0, 0, 0, 5, 1, 16, 15, 2, 0, 

Player Number, Player Name, Games Played, Points Played, Back Row Attack, Foot Fault, Ball Handling, Net Fault, Out of Rotation, Over the Net, Under Fault, Fault (General), 
1, Lasse Nielsen, 4, 203, 0, 0, 0, 0, 0, 0, 0, 0, 
3, Kristian Krag, 4, 21, 0, 0, 0, 1, 0, 0, 0, 0, 
6, Boerme, 3, 54, 0, 0, 0, 0, 0, 0, 0, 0, 
7, Bo, 2, 26, 0, 0, 0, 0, 0, 0, 0, 0, 
13, Gustav, 3, 29, 0, 0, 0, 0, 0, 0, 0, 0, 
15, Martin, 4, 42, 0, 0, 0, 0, 0, 0, 0, 0, 
16, Alex, 4, 35, 0, 0, 0, 0, 0, 0, 0, 0, 
17, Hjorth, 3, 34, 0, 0, 0, 0, 0, 0, 0, 0, 
18, Anton, 4, 89, 0, 0, 0, 0, 0, 0, 0, 0, 
19, Malthe, 2, 15, 0, 0, 0, 1, 0, 0, 0, 0, 
20, Jonas, 4, 16, 0, 0, 0, 0, 0, 0, 0, 0, 
undefined, (team), 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 0, 0, 0, 2, 0, 0, 0, 0, 

