Player Number, Player Name, Games Played, Points Played, Earned/Game, Errors/Game, Faults/Game, Total/Game, Plus/Minus Total, Plus/Minus Net Total, Total Earned, Total Errors, Total Faults, Total Earned (them), Total Errors (them), Total Faults (them), 
1, Lasse Nielsen, 4, 226, 0.8, 2.8, 1.0, -3.0, -12, -12, 3, 11, 4, 0, 0, 0, 
2, Nico Lang, 2, 4, 0.0, 0.5, 0.0, -0.5, -1, -1, 0, 1, 0, 0, 0, 0, 
3, Kristian Krag, 4, 34, 0.8, 1.0, 0.0, -0.3, -1, -1, 3, 4, 0, 0, 0, 0, 
4, Andreas Christensen, 1, 3, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, Bosse, 2, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 
6, Boerme, 4, 32, 1.0, 1.0, 0.0, 0.0, 0, 0, 4, 4, 0, 0, 0, 0, 
9, Soeren, 3, 49, 3.3, 2.3, 0.3, 0.7, 2, 2, 10, 7, 1, 0, 0, 0, 
11, Nicola, 4, 86, 4.5, 0.8, 0.3, 3.5, 14, 14, 18, 3, 1, 0, 0, 0, 
12, Vestbjerg, 2, 34, 1.5, 1.5, 0.0, 0.0, 0, 0, 3, 3, 0, 0, 0, 0, 
13, Gustav, 4, 51, 2.3, 1.5, 0.5, 0.3, 1, 1, 9, 6, 2, 0, 0, 0, 
15, Martin, 2, 21, 6.0, 1.0, 0.5, 4.5, 9, 9, 12, 2, 1, 0, 0, 0, 
16, Alex, 4, 45, 0.0, 2.5, 0.0, -2.5, -10, -10, 0, 10, 0, 0, 0, 0, 
undefined, (team), 4, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 15.5, 12.8, 2.3, 0.5, 2, 2, 62, 51, 9, 0, 0, 0, 

Player Number, Player Name, Games Played, Points Played, Serve Attempts, Serve %, Serve Rating, 1-Serve, 2-Serve, 3-Serve, Aces, Serve Errors, Points Lost on Serve, Points Won on Serve, Serve Net Points, Point Scoring %, Serve Error %, Ace %, Aces/Game, Serve Attempts/Game, Serve Errors/Game, Serve Net Points/Game, Errors: Out, Errors: Into Net, 
1, Lasse Nielsen, 4, 226, 20, 95.0%, 1.74, 7, 8, 2, 1, 1, 12, 8, 0, 40.0%, 5.0%, 5.0%, 0.3, 5.0, 0.3, 0.0, 1, 0, 
2, Nico Lang, 2, 4, 0, -, -, 0, 0, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 0.0, 0.0, 0.0, 0, 0, 
3, Kristian Krag, 4, 34, 12, 83.3%, 1.58, 3, 5, 2, 0, 2, 5, 7, -2, 58.3%, 16.7%, 0.0%, 0.0, 3.0, 0.5, -0.5, 1, 1, 
4, Andreas Christensen, 1, 3, 1, 100.0%, 2.00, 0, 1, 0, 0, 0, 1, 0, 0, 0.0%, 0.0%, 0.0%, 0.0, 1.0, 0.0, 0.0, 0, 0, 
5, Bosse, 2, 4, 2, 100.0%, 2.00, 0, 2, 0, 0, 0, 2, 0, 0, 0.0%, 0.0%, 0.0%, 0.0, 1.0, 0.0, 0.0, 0, 0, 
6, Boerme, 4, 32, 9, 77.8%, 1.44, 3, 2, 2, 0, 2, 6, 3, -2, 33.3%, 22.2%, 0.0%, 0.0, 2.3, 0.5, -0.5, 1, 1, 
9, Soeren, 3, 49, 10, 80.0%, 1.90, 2, 2, 3, 1, 2, 7, 3, -1, 30.0%, 20.0%, 10.0%, 0.3, 3.3, 0.7, -0.3, 0, 2, 
11, Nicola, 4, 86, 18, 88.9%, 1.78, 6, 5, 4, 1, 2, 11, 7, -1, 38.9%, 11.1%, 5.6%, 0.3, 4.5, 0.5, -0.3, 2, 0, 
12, Vestbjerg, 2, 34, 9, 100.0%, 1.78, 6, 0, 2, 1, 0, 3, 6, 1, 66.7%, 0.0%, 11.1%, 0.5, 4.5, 0.0, 0.5, 0, 0, 
13, Gustav, 4, 51, 13, 92.3%, 1.46, 6, 5, 1, 0, 1, 10, 3, -1, 23.1%, 7.7%, 0.0%, 0.0, 3.3, 0.3, -0.3, 1, 0, 
15, Martin, 2, 21, 4, 75.0%, 2.00, 0, 2, 0, 1, 1, 2, 2, 0, 50.0%, 25.0%, 25.0%, 0.5, 2.0, 0.5, 0.0, 1, 0, 
16, Alex, 4, 45, 0, -, -, 0, 0, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 0.0, 0.0, 0.0, 0, 0, 
undefined, (team), 4, 0, 0, -, -, 0, 0, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 0.0, 0.0, 0.0, 0, 0, 
Total, , , , 98, 88.8%, 1.70, 33, 32, 16, 5, 11, 59, 39, -6, 39.8%, 11.2%, 5.1%, 1.3, 24.5, 2.8, -1.5, 7, 4, 

Player Number, Player Name, Games Played, Points Played, Got Aced/Game, Passes/Game, Perfect Passes/Game, Pass Rating, Total Pass Error %, 3-pass Percent, Pass Attempts, 1-pass, 2-pass, 3-pass, Over the Net Pass, Got Aced, Total Pass Errors, First Ball Side Out %, 
1, Lasse Nielsen, 4, 226, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, 0.0%, 
2, Nico Lang, 2, 4, 0.0, 1.0, 0.0, 2.00, 0.0%, 0.0%, 2, 0, 2, 0, 0, 0, 0, 100.0%, 
3, Kristian Krag, 4, 34, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
4, Andreas Christensen, 1, 3, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
5, Bosse, 2, 4, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
6, Boerme, 4, 32, 0.3, 1.3, 0.0, 1.17, 16.7%, 0.0%, 6, 3, 2, 0, 0, 1, 1, 60.0%, 
9, Soeren, 3, 49, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, 0.0%, 
11, Nicola, 4, 86, 0.0, 6.3, 2.0, 1.94, 0.0%, 32.0%, 25, 8, 8, 8, 1, 0, 0, 31.0%, 
12, Vestbjerg, 2, 34, 0.0, 4.5, 2.0, 2.17, 0.0%, 44.4%, 9, 1, 3, 4, 1, 0, 0, 21.4%, 
13, Gustav, 4, 51, 0.0, 0.3, 0.0, 2.00, 0.0%, 0.0%, 1, 0, 1, 0, 0, 0, 0, 0.0%, 
15, Martin, 2, 21, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, 0.0%, 
16, Alex, 4, 45, 0.5, 6.5, 2.3, 1.84, 7.1%, 32.1%, 28, 8, 8, 9, 1, 2, 2, 35.5%, 
undefined, (team), 4, 0, 0.3, 0.0, 0.0, 0.00, 100.0%, 0.0%, 1, 0, 0, 0, 0, 1, 1, -, 
Total, , , , 1.0, 17.0, 5.3, 1.84, 5.6%, 29.2%, 72, 20, 24, 21, 3, 4, 4, 31.1%, 

Player Number, Player Name, Games Played, Points Played, Kills/Game, Attack Errors/Game, Attack Net Points/Game, Hitting Efficiency, Kill %, Attack Error %, Attack Attempts, Attack Errors, Kills, Errors: Out, Errors: Blocked, Errors: Into Net, 
1, Lasse Nielsen, 4, 226, 0.5, 0.0, 0.5, 0.667, 66.7%, 0.0%, 3, 0, 2, 0, 0, 0, 
2, Nico Lang, 2, 4, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 
3, Kristian Krag, 4, 34, 0.8, 0.3, 0.5, 0.333, 50.0%, 16.7%, 6, 1, 3, 0, 1, 0, 
4, Andreas Christensen, 1, 3, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 
5, Bosse, 2, 4, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 
6, Boerme, 4, 32, 1.0, 0.3, 0.8, 0.273, 36.4%, 9.1%, 11, 1, 4, 0, 1, 0, 
9, Soeren, 3, 49, 2.3, 0.7, 1.7, 0.208, 29.2%, 8.3%, 24, 2, 7, 1, 0, 1, 
11, Nicola, 4, 86, 3.8, 0.3, 3.5, 0.483, 51.7%, 3.4%, 29, 1, 15, 1, 0, 0, 
12, Vestbjerg, 2, 34, 1.0, 1.5, -0.5, -0.143, 28.6%, 42.9%, 7, 3, 2, 1, 2, 0, 
13, Gustav, 4, 51, 1.0, 0.3, 0.8, 0.300, 40.0%, 10.0%, 10, 1, 4, 0, 1, 0, 
15, Martin, 2, 21, 5.0, 0.0, 5.0, 0.833, 83.3%, 0.0%, 12, 0, 10, 0, 0, 0, 
16, Alex, 4, 45, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 
undefined, (team), 4, 0, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 
Total, , , , 11.8, 2.3, 9.5, 0.373, 46.1%, 8.8%, 102, 9, 47, 3, 5, 1, 

