Player Number, Player Name, Games Played, Points Played, Earned/Game, Errors/Game, Faults/Game, Total/Game, Plus/Minus Total, Plus/Minus Net Total, Total Earned, Total Errors, Total Faults, Total Earned (them), Total Errors (them), Total Faults (them), 
1, Lasse Nielsen, 2, 57, 0.0, 0.5, 0.0, -0.5, -1, -1, 0, 1, 0, 0, 0, 0, 
5, Bosse, 2, 25, 1.0, 3.5, 0.0, -2.5, -5, -5, 2, 7, 0, 0, 0, 0, 
6, Boerme, 1, 20, 2.0, 7.0, 0.0, -5.0, -5, -5, 2, 7, 0, 0, 0, 0, 
7, Bo, 3, 27, 0.3, 1.3, 0.0, 0.0, 0, 0, 4, 4, 0, 0, 0, 0, 
8, Mikkel, 1, 12, 1.0, 3.0, 0.0, -2.0, -2, -2, 1, 3, 0, 0, 0, 0, 
9, Soeren, 3, 52, 3.0, 3.7, 0.0, -0.7, -2, -2, 9, 11, 0, 0, 0, 0, 
11, Nicola, 3, 56, 2.0, 1.3, 0.0, 0.7, 2, 2, 6, 4, 0, 0, 0, 0, 
13, Gustav, 3, 26, 1.0, 2.0, 0.3, -1.0, -3, -3, 4, 6, 1, 0, 0, 0, 
14, Mads Q, 3, 94, 0.3, 1.0, 0.0, -0.3, -1, -1, 2, 3, 0, 0, 0, 0, 
16, Alex, 3, 33, 0.0, 1.7, 0.0, -1.7, -5, -5, 0, 5, 0, 0, 0, 0, 
undefined, (team), 3, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 8.3, 17.0, 0.3, -9.0, -27, -27, 25, 51, 1, 0, 0, 0, 

Player Number, Player Name, Games Played, Points Played, Serve Attempts, Serve %, Serve Rating, 1-Serve, 2-Serve, 3-Serve, Aces, Serve Errors, Points Lost on Serve, Points Won on Serve, Serve Net Points, Point Scoring %, Serve Error %, Ace %, Aces/Game, Serve Attempts/Game, Serve Errors/Game, Serve Net Points/Game, Errors: Out, Errors: Into Net, 
1, Lasse Nielsen, 2, 57, 4, 100.0%, 2.25, 1, 1, 2, 0, 0, 3, 1, 0, 25.0%, 0.0%, 0.0%, 0.0, 2.0, 0.0, 0.0, 0, 0, 
5, Bosse, 2, 25, 4, 50.0%, 0.75, 1, 1, 0, 0, 2, 3, 1, -2, 25.0%, 50.0%, 0.0%, 0.0, 2.0, 1.0, -1.0, 2, 0, 
6, Boerme, 1, 20, 2, 50.0%, 1.00, 0, 1, 0, 0, 1, 2, 0, -1, 0.0%, 50.0%, 0.0%, 0.0, 2.0, 1.0, -1.0, 1, 0, 
7, Bo, 3, 27, 9, 100.0%, 2.22, 1, 6, 1, 1, 0, 7, 2, 1, 22.2%, 0.0%, 11.1%, 0.3, 3.0, 0.0, 0.3, 0, 0, 
8, Mikkel, 1, 12, 1, 100.0%, 1.00, 1, 0, 0, 0, 0, 1, 0, 0, 0.0%, 0.0%, 0.0%, 0.0, 1.0, 0.0, 0.0, 0, 0, 
9, Soeren, 3, 52, 10, 100.0%, 2.40, 2, 3, 4, 1, 0, 6, 4, 1, 40.0%, 0.0%, 10.0%, 0.3, 3.3, 0.0, 0.3, 0, 0, 
