Player Number, Player Name, Games Played, Points Played, Earned/Game, Errors/Game, Faults/Game, Total/Game, Plus/Minus Total, Plus/Minus Net Total, Total Earned, Total Errors, Total Faults, Total Earned (them), Total Errors (them), Total Faults (them), 
1, Lasse Nielsen, 4, 217, 1.8, 0.8, 0.3, 0.8, 3, 3, 7, 3, 1, 0, 0, 0, 
3, Kristian Krag, 1, 2, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 
4, Andreas Christensen, 4, 35, 0.5, 0.8, 0.3, 0.3, 1, 1, 5, 3, 1, 0, 0, 0, 
9, Soeren, 2, 29, 3.0, 2.5, 0.0, 0.5, 1, 1, 6, 5, 0, 0, 0, 0, 
11, Nicola, 4, 79, 4.8, 1.0, 0.0, 3.8, 15, 15, 19, 4, 0, 0, 0, 0, 
12, Vestbjerg, 4, 84, 2.0, 2.3, 0.0, -0.3, -1, -1, 8, 9, 0, 0, 0, 0, 
13, Gustav, 4, 45, 2.3, 0.5, 0.5, 2.0, 8, 8, 12, 2, 2, 0, 0, 0, 
15, Martin, 2, 35, 5.5, 3.5, 0.0, 2.5, 5, 5, 12, 7, 0, 0, 0, 0, 
16, Alex, 4, 47, 0.0, 1.0, 0.0, -1.0, -4, -4, 0, 4, 0, 0, 0, 0, 
undefined, (team), 4, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 15.5, 9.3, 1.0, 5.3, 21, 21, 62, 37, 4, 0, 0, 0, 

Player Number, Player Name, Games Played, Points Played, Serve Attempts, Serve %, Serve Rating, 1-Serve, 2-Serve, 3-Serve, Aces, Serve Errors, Points Lost on Serve, Points Won on Serve, Serve Net Points, Point Scoring %, Serve Error %, Ace %, Aces/Game, Serve Attempts/Game, Serve Errors/Game, Serve Net Points/Game, Errors: Out, Errors: Into Net, 
1, Lasse Nielsen, 4, 217, 22, 90.9%, 1.86, 6, 9, 3, 2, 2, 10, 12, 0, 54.5%, 9.1%, 9.1%, 0.5, 5.5, 0.5, 0.0, 0, 2, 
3, Kristian Krag, 1, 2, 1, 100.0%, 2.00, 0, 1, 0, 0, 0, 1, 0, 0, 0.0%, 0.0%, 0.0%, 0.0, 1.0, 0.0, 0.0, 0, 0, 
4, Andreas Christensen, 4, 35, 11, 81.8%, 1.45, 4, 3, 2, 0, 2, 6, 5, -2, 45.5%, 18.2%, 0.0%, 0.0, 2.8, 0.5, -0.5, 1, 1, 
9, Soeren, 2, 29, 8, 75.0%, 1.71, 0, 3, 2, 0, 2, 5, 3, -2, 37.5%, 25.0%, 0.0%, 0.0, 4.0, 1.0, -1.0, 1, 1, 
11, Nicola, 4, 79, 18, 94.4%, 1.67, 6, 9, 2, 0, 1, 10, 8, -1, 44.4%, 5.6%, 0.0%, 0.0, 4.5, 0.3, -0.3, 1, 0, 
12, Vestbjerg, 4, 84, 17, 94.1%, 1.82, 6, 6, 3, 1, 1, 8, 9, 0, 52.9%, 5.9%, 5.9%, 0.3, 4.3, 0.3, 0.0, 1, 0, 
13, Gustav, 4, 45, 14, 92.9%, 2.00, 4, 4, 4, 1, 1, 8, 6, 0, 42.9%, 7.1%, 7.1%, 0.3, 3.5, 0.3, 0.0, 1, 0, 
15, Martin, 2, 35, 5, 40.0%, 0.80, 1, 0, 1, 0, 3, 4, 1, -3, 20.0%, 60.0%, 0.0%, 0.0, 2.5, 1.5, -1.5, 1, 2, 
16, Alex, 4, 47, 0, -, -, 0, 0, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 0.0, 0.0, 0.0, 0, 0, 
undefined, (team), 4, 0, 0, -, -, 0, 0, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 0.0, 0.0, 0.0, 0, 0, 
Total, , , , 96, 87.5%, 1.73, 27, 35, 17, 4, 12, 52, 44, -8, 45.8%, 12.5%, 4.2%, 1.0, 24.0, 3.0, -2.0, 6, 6, 

Player Number, Player Name, Games Played, Points Played, Got Aced/Game, Passes/Game, Perfect Passes/Game, Pass Rating, Total Pass Error %, 3-pass Percent, Pass Attempts, 1-pass, 2-pass, 3-pass, Over the Net Pass, Got Aced, Total Pass Errors, First Ball Side Out %, 
1, Lasse Nielsen, 4, 217, 0.0, 0.3, 0.0, 1.00, 0.0%, 0.0%, 1, 1, 0, 0, 0, 0, 0, 100.0%, 
3, Kristian Krag, 1, 2, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
4, Andreas Christensen, 4, 35, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
9, Soeren, 2, 29, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
11, Nicola, 4, 79, 0.0, 3.8, 1.3, 1.93, 0.0%, 33.3%, 15, 6, 4, 5, 0, 0, 0, 12.5%, 
12, Vestbjerg, 4, 84, 0.3, 6.5, 1.3, 1.89, 3.7%, 18.5%, 27, 3, 16, 5, 2, 1, 1, 35.5%, 
13, Gustav, 4, 45, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
15, Martin, 2, 35, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, 0.0%, 
16, Alex, 4, 47, 0.8, 6.0, 2.5, 1.78, 11.1%, 37.0%, 27, 10, 4, 10, 0, 3, 3, 41.9%, 
undefined, (team), 4, 0, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
Total, , , , 1.0, 16.5, 5.0, 1.84, 5.7%, 28.6%, 70, 20, 24, 20, 2, 4, 4, 33.8%, 

