18, Anton, 5, 119, 21, 85.7%, 2.24, 1, 7, 8, 2, 3, 11, 10, -1, 47.6%, 14.3%, 9.5%, 0.4, 4.2, 0.6, -0.2, 1, 2, 
19, Malthe, 5, 64, 16, 93.8%, 1.69, 6, 6, 3, 0, 1, 9, 7, -1, 43.8%, 6.3%, 0.0%, 0.0, 3.2, 0.2, -0.2, 0, 1, 
undefined, (team), 5, 0, 0, -, -, 0, 0, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 0.0, 0.0, 0.0, 0, 0, 
Total, , , , 103, 86.4%, 1.76, 30, 30, 25, 4, 14, 58, 45, -10, 43.7%, 13.6%, 3.9%, 0.8, 20.6, 2.8, -2.0, 3, 11, 

Player Number, Player Name, Games Played, Points Played, Got Aced/Game, Passes/Game, Perfect Passes/Game, Pass Rating, Total Pass Error %, 3-pass Percent, Pass Attempts, 1-pass, 2-pass, 3-pass, Over the Net Pass, Got Aced, Total Pass Errors, First Ball Side Out %, 
1, Lasse Nielsen, 5, 247, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
3, Kristian Krag, 5, 45, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, 0.0%, 
5, Bosse, 4, 20, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
11, Nicola, 5, 79, 0.0, 3.6, 0.8, 1.89, 0.0%, 22.2%, 18, 6, 8, 4, 0, 0, 0, 50.0%, 
15, Martin, 5, 60, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, 0.0%, 
16, Alex, 5, 41, 0.6, 4.4, 1.0, 1.68, 12.0%, 20.0%, 25, 4, 11, 5, 2, 3, 3, 14.8%, 
18, Anton, 5, 119, 0.2, 9.8, 3.4, 2.09, 2.0%, 34.0%, 50, 9, 22, 17, 1, 1, 1, 33.3%, 
19, Malthe, 5, 64, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, 0.0%, 
undefined, (team), 5, 0, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
Total, , , , 0.8, 17.8, 5.2, 1.94, 4.3%, 28.0%, 93, 19, 41, 26, 3, 4, 4, 29.4%, 

Player Number, Player Name, Games Played, Points Played, Kills/Game, Attack Errors/Game, Attack Net Points/Game, Hitting Efficiency, Kill %, Attack Error %, Attack Attempts, Attack Errors, Kills, Errors: Out, Errors: Blocked, Errors: Into Net, 
1, Lasse Nielsen, 5, 247, 0.2, 0.4, -0.2, -0.200, 20.0%, 40.0%, 5, 2, 1, 1, 0, 1, 
3, Kristian Krag, 5, 45, 1.8, 0.4, 1.4, 0.368, 47.4%, 10.5%, 19, 2, 9, 1, 0, 1, 
5, Bosse, 4, 20, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 
11, Nicola, 5, 79, 1.2, 1.8, -0.6, -0.083, 16.7%, 25.0%, 36, 9, 6, 4, 4, 1, 
15, Martin, 5, 60, 2.2, 1.6, 0.6, 0.094, 34.4%, 25.0%, 32, 8, 11, 2, 4, 2, 
16, Alex, 5, 41, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 
18, Anton, 5, 119, 3.0, 1.4, 1.6, 0.200, 37.5%, 17.5%, 40, 7, 15, 2, 4, 0, 
19, Malthe, 5, 64, 1.8, 1.0, 0.8, 0.211, 47.4%, 26.3%, 19, 5, 9, 2, 3, 0, 
undefined, (team), 5, 0, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 
Total, , , , 10.2, 6.6, 3.6, 0.119, 33.8%, 21.9%, 151, 33, 51, 12, 15, 5, 

Player Number, Player Name, Games Played, Points Played, Dig Errors/Game, Dig Attempts/Game, Digs/Game, Digs, Dig Attempts, Dig Errors, Dig Error %, Dig %, Kill to Dig %, Attack Attempt to Dig %, 
1, Lasse Nielsen, 5, 247, 0.0, 1.8, 1.8, 9, 9, 0, 0.0%, 100.0%, 11.1%, 77.8%, 
3, Kristian Krag, 5, 45, 0.0, 0.4, 0.4, 2, 2, 0, 0.0%, 100.0%, 50.0%, 100.0%, 
5, Bosse, 4, 20, 0.0, 0.3, 0.3, 1, 1, 0, 0.0%, 100.0%, 0.0%, 0.0%, 
11, Nicola, 5, 79, 0.0, 0.8, 0.8, 4, 4, 0, 0.0%, 100.0%, 75.0%, 100.0%, 
15, Martin, 5, 60, 0.0, 1.6, 1.6, 8, 8, 0, 0.0%, 100.0%, 25.0%, 62.5%, 
16, Alex, 5, 41, 0.0, 1.8, 1.8, 9, 9, 0, 0.0%, 100.0%, 55.6%, 100.0%, 
18, Anton, 5, 119, 0.0, 1.6, 1.6, 8, 8, 0, 0.0%, 100.0%, 25.0%, 100.0%, 
19, Malthe, 5, 64, 0.0, 1.2, 1.2, 6, 6, 0, 0.0%, 100.0%, 50.0%, 66.7%, 
undefined, (team), 5, 0, 0.0, 0.0, 0.0, 0, 0, 0, -, -, -, -, 
Total, , , , 0.0, 9.4, 9.4, 47, 47, 0, 0.0%, 100.0%, 36.2%, 83.0%, 

Player Number, Player Name, Games Played, Points Played, Block Errors/Game, Blocks Still in Play/Game, Blocks/Game, Block Assists, Block Errors, Block Solos, Blocks Still in Play, Blocks, Net Blocks, Block %, Block Error %, 
1, Lasse Nielsen, 5, 247, 0.0, 1.6, 0.8, 4, 0, 0, 8, 4, 4, 33.3%, 0.0%, 
3, Kristian Krag, 5, 45, 0.0, 1.2, 1.0, 4, 0, 1, 6, 5, 5, 45.5%, 0.0%, 
5, Bosse, 4, 20, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -, -, 
11, Nicola, 5, 79, 0.0, 0.4, 0.2, 0, 0, 1, 2, 1, 1, 33.3%, 0.0%, 
15, Martin, 5, 60, 0.0, 0.6, 1.0, 5, 0, 0, 3, 5, 5, 62.5%, 0.0%, 
16, Alex, 5, 41, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -, -, 
18, Anton, 5, 119, 0.0, 1.0, 0.6, 2, 0, 1, 5, 3, 3, 37.5%, 0.0%, 
19, Malthe, 5, 64, 0.0, 0.4, 0.6, 3, 0, 0, 2, 3, 3, 60.0%, 0.0%, 
undefined, (team), 5, 0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -, -, 
Total, , , , 0.0, 5.2, 2.4, 18, 0, 3, 26, 12, 12, 44.7%, 0.0%, 

Player Number, Player Name, Games Played, Points Played, Games Played as Non-setter, Games Played as Setter, Assists, Ball Handling, Setting Errors, Assists as Non-setter, Assists as Non-setter/Game, Assists as Setter, Assists as Setter/Game, Assists/Game, Attempt (From Setter), Attempt (Not From Setter), 
1, Lasse Nielsen, 5, 247, 0, 5, 43, 0, 1, 0, -, 43, 8.6, 8.6, 0, 2, 
3, Kristian Krag, 5, 45, 5, 0, 0, 0, 0, 0, -, 0, -, 0.0, 8, 0, 
5, Bosse, 4, 20, 4, 0, 0, 0, 0, 0, -, 0, -, 0.0, 0, 0, 
11, Nicola, 5, 79, 5, 0, 0, 0, 0, 0, -, 0, -, 0.0, 15, 6, 
15, Martin, 5, 60, 5, 0, 0, 0, 0, 0, -, 0, -, 0.0, 7, 6, 
16, Alex, 5, 41, 5, 0, 3, 0, 0, 3, 0.6, 0, -, 0.6, 0, 0, 
18, Anton, 5, 119, 5, 0, 0, 0, 0, 0, -, 0, -, 0.0, 13, 5, 
19, Malthe, 5, 64, 5, 0, 2, 0, 0, 2, 0.4, 0, -, 0.4, 2, 3, 
undefined, (team), 5, 0, 5, 0, 0, 0, 0, 0, -, 0, -, 0.0, 0, 0, 
Total, , , , 5, 0, 48, 0, 1, 5, 1.0, 43, -, 9.6, 45, 22, 

Player Number, Player Name, Games Played, Points Played, 1-Set (In-System), 2-Set (In-System), 3-Set (In-System), 1-Set (Out-System), 2-Set (Out-System), 3-Set (Out-System), 
1, Lasse Nielsen, 5, 247, 0, 0, 0, 0, 0, 0, 
3, Kristian Krag, 5, 45, 0, 0, 0, 0, 0, 0, 
5, Bosse, 4, 20, 0, 0, 0, 0, 0, 0, 
11, Nicola, 5, 79, 0, 0, 0, 0, 0, 0, 
15, Martin, 5, 60, 0, 0, 0, 0, 0, 0, 
16, Alex, 5, 41, 0, 0, 0, 0, 0, 0, 
18, Anton, 5, 119, 0, 0, 0, 0, 0, 0, 
19, Malthe, 5, 64, 0, 0, 0, 0, 0, 0, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 0, 0, 0, 0, 0, 0, 

Player Number, Player Name, Games Played, Points Played, FB Pass Attempts, Over the Net FB Pass, 1-FB Pass, 2-FB Pass, 3-FB Pass, Total FBPass Errors, FB Pass Rating, 3-FB Pass Percent, Total FBPass Error %, Total FBPass Errors/Game, 
1, Lasse Nielsen, 5, 247, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
3, Kristian Krag, 5, 45, 2, 0, 0, 1, 1, 0, 2.50, 50.0%, 0.0%, 0.0, 
5, Bosse, 4, 20, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
11, Nicola, 5, 79, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
15, Martin, 5, 60, 1, 0, 0, 0, 1, 0, 3.00, 100.0%, 0.0%, 0.0, 
16, Alex, 5, 41, 5, 0, 0, 0, 5, 0, 3.00, 100.0%, 0.0%, 0.0, 
18, Anton, 5, 119, 2, 0, 0, 2, 0, 0, 2.00, 0.0%, 0.0%, 0.0, 
19, Malthe, 5, 64, 3, 0, 0, 2, 1, 0, 2.33, 33.3%, 0.0%, 0.0, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
Total, , , , 13, 0, 0, 5, 8, 0, 2.62, 61.5%, 0.0%, 0.0, 

Player Number, Player Name, Games Played, Points Played, In Play, Errors, 
1, Lasse Nielsen, 5, 247, 0, 0, 
3, Kristian Krag, 5, 45, 0, 0, 
5, Bosse, 4, 20, 0, 0, 
11, Nicola, 5, 79, 0, 0, 
15, Martin, 5, 60, 0, 0, 
16, Alex, 5, 41, 0, 0, 
18, Anton, 5, 119, 0, 0, 
19, Malthe, 5, 64, 0, 0, 
undefined, (team), 5, 0, 0, 0, 
Total, , , , 0, 0, 

Player Number, Player Name, Games Played, Points Played, Aces, Spike, Blocks, Block Assists, Block Solos, Down Ball Hit, Dump, Tip, 
1, Lasse Nielsen, 5, 247, 1, 0, 4, 4, 0, 0, 1, 0, 
3, Kristian Krag, 5, 45, 0, 9, 5, 4, 1, 0, 0, 0, 
5, Bosse, 4, 20, 0, 0, 0, 0, 0, 0, 0, 0, 
11, Nicola, 5, 79, 1, 5, 1, 0, 1, 0, 0, 1, 
15, Martin, 5, 60, 0, 10, 5, 5, 0, 0, 0, 1, 
16, Alex, 5, 41, 0, 0, 0, 0, 0, 0, 0, 0, 
18, Anton, 5, 119, 2, 13, 3, 2, 1, 0, 0, 2, 
19, Malthe, 5, 64, 0, 9, 3, 3, 0, 0, 0, 0, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 4, 46, 12, 18, 3, 0, 1, 4, 

Player Number, Player Name, Games Played, Points Played, 2nd Ball Return, 3rd Ball Return, Block Errors, Down Ball Hit Error, Dig Error, Dump Error, Free Ball Receive Error, Receive Error, Set Error, Spike Error, Serve Error, Tip Error, Whose Ball, 
1, Lasse Nielsen, 5, 247, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 4, 0, 0, 
3, Kristian Krag, 5, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 
5, Bosse, 4, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
11, Nicola, 5, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 2, 0, 
15, Martin, 5, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 
16, Alex, 5, 41, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 
18, Anton, 5, 119, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 3, 3, 0, 
19, Malthe, 5, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 0, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 0, 0, 0, 0, 0, 1, 0, 4, 1, 25, 14, 6, 0, 

Player Number, Player Name, Games Played, Points Played, Back Row Attack, Foot Fault, Ball Handling, Net Fault, Out of Rotation, Over the Net, Under Fault, Fault (General), 
1, Lasse Nielsen, 5, 247, 0, 0, 0, 2, 0, 0, 0, 0, 
3, Kristian Krag, 5, 45, 0, 0, 0, 0, 0, 0, 0, 0, 
5, Bosse, 4, 20, 0, 0, 0, 0, 0, 0, 0, 0, 
11, Nicola, 5, 79, 0, 0, 0, 0, 0, 0, 0, 0, 
15, Martin, 5, 60, 0, 0, 0, 0, 0, 0, 0, 0, 
16, Alex, 5, 41, 0, 0, 0, 0, 0, 0, 0, 0, 
18, Anton, 5, 119, 1, 0, 0, 0, 0, 0, 0, 0, 
19, Malthe, 5, 64, 0, 0, 0, 1, 0, 0, 0, 0, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 1, 0, 0, 3, 0, 0, 0, 0, 

