Player Number, Player Name, Games Played, Points Played, Earned/Game, Errors/Game, Faults/Game, Total/Game, Plus/Minus Total, Plus/Minus Net Total, Total Earned, Total Errors, Total Faults, Total Earned (them), Total Errors (them), Total Faults (them), 
1, Lasse Nielsen, 3, 150, 0.7, 1.0, 0.0, 0.0, 0, 0, 3, 3, 0, 0, 0, 0, 
3, Kristian Krag, 3, 20, 2.3, 1.0, 0.0, 1.3, 4, 4, 7, 3, 0, 0, 0, 0, 
5, Bosse, 3, 8, 0.3, 0.3, 0.0, 0.0, 0, 0, 1, 1, 0, 0, 0, 0, 
7, Bo, 1, 6, 0.0, 2.0, 1.0, -3.0, -3, -3, 0, 2, 1, 0, 0, 0, 
11, Nicola, 2, 29, 1.0, 1.0, 0.0, 0.5, 1, 1, 3, 2, 0, 0, 0, 0, 
15, Martin, 3, 24, 2.3, 1.7, 0.0, 0.7, 2, 2, 7, 5, 0, 0, 0, 0, 
16, Alex, 3, 25, 0.0, 0.7, 0.0, -0.7, -2, -2, 0, 2, 0, 0, 0, 0, 
17, Hjorth, 3, 56, 3.3, 4.0, 0.3, -1.0, -3, -3, 10, 12, 1, 0, 0, 0, 
18, Anton, 3, 45, 2.0, 3.0, 0.0, -0.3, -1, -1, 8, 9, 0, 0, 0, 0, 
20, Jonas, 3, 10, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 
undefined, (team), 3, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 11.7, 13.0, 0.7, -2.0, -6, -6, 35, 39, 2, 0, 0, 0, 

Player Number, Player Name, Games Played, Points Played, Serve Attempts, Serve %, Serve Rating, 1-Serve, 2-Serve, 3-Serve, Aces, Serve Errors, Points Lost on Serve, Points Won on Serve, Serve Net Points, Point Scoring %, Serve Error %, Ace %, Aces/Game, Serve Attempts/Game, Serve Errors/Game, Serve Net Points/Game, Errors: Out, Errors: Into Net, 
1, Lasse Nielsen, 3, 150, 10, 100.0%, 2.00, 4, 3, 2, 1, 0, 8, 2, 1, 20.0%, 0.0%, 10.0%, 0.3, 3.3, 0.0, 0.3, 0, 0, 
3, Kristian Krag, 3, 20, 3, 66.7%, 1.00, 1, 1, 0, 0, 1, 3, 0, -1, 0.0%, 33.3%, 0.0%, 0.0, 1.0, 0.3, -0.3, 1, 0, 
5, Bosse, 3, 8, 5, 80.0%, 1.60, 2, 1, 0, 1, 1, 3, 2, 0, 40.0%, 20.0%, 20.0%, 0.3, 1.7, 0.3, 0.0, 1, 0, 
7, Bo, 1, 6, 3, 33.3%, 1.00, 0, 0, 1, 0, 2, 2, 1, -2, 33.3%, 66.7%, 0.0%, 0.0, 3.0, 2.0, -2.0, 1, 1, 
11, Nicola, 2, 29, 5, 80.0%, 1.60, 1, 2, 1, 0, 1, 4, 1, -1, 20.0%, 20.0%, 0.0%, 0.0, 2.5, 0.5, -0.5, 0, 1, 
15, Martin, 3, 24, 7, 71.4%, 1.86, 1, 2, 0, 2, 2, 4, 3, 0, 42.9%, 28.6%, 28.6%, 0.7, 2.3, 0.7, 0.0, 1, 1, 
16, Alex, 3, 25, 0, -, -, 0, 0, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 0.0, 0.0, 0.0, 0, 0, 
17, Hjorth, 3, 56, 12, 50.0%, 1.42, 1, 1, 2, 2, 6, 8, 4, -3, 33.3%, 50.0%, 16.7%, 0.7, 4.0, 2.0, -1.0, 4, 1, 
18, Anton, 3, 45, 8, 75.0%, 1.25, 3, 2, 1, 0, 2, 6, 2, -2, 25.0%, 25.0%, 0.0%, 0.0, 2.7, 0.7, -0.7, 1, 1, 
20, Jonas, 3, 10, 5, 100.0%, 2.00, 1, 3, 1, 0, 0, 3, 2, 0, 40.0%, 0.0%, 0.0%, 0.0, 1.7, 0.0, 0.0, 0, 0, 
undefined, (team), 3, 0, 0, -, -, 0, 0, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 0.0, 0.0, 0.0, 0, 0, 
Total, , , , 58, 74.1%, 1.59, 14, 15, 8, 6, 15, 41, 17, -8, 29.3%, 25.9%, 10.3%, 2.0, 19.3, 5.0, -2.7, 9, 5, 

Player Number, Player Name, Games Played, Points Played, Got Aced/Game, Passes/Game, Perfect Passes/Game, Pass Rating, Total Pass Error %, 3-pass Percent, Pass Attempts, 1-pass, 2-pass, 3-pass, Over the Net Pass, Got Aced, Total Pass Errors, First Ball Side Out %, 
1, Lasse Nielsen, 3, 150, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
3, Kristian Krag, 3, 20, 0.0, 0.3, 0.0, 1.00, 0.0%, 0.0%, 1, 1, 0, 0, 0, 0, 0, 0.0%, 
5, Bosse, 3, 8, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
7, Bo, 1, 6, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
11, Nicola, 2, 29, 0.0, 6.0, 0.0, 1.50, 0.0%, 0.0%, 12, 3, 7, 0, 2, 0, 0, 30.8%, 
15, Martin, 3, 24, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, 0.0%, 
16, Alex, 3, 25, 0.7, 6.3, 1.7, 1.69, 9.5%, 23.8%, 21, 6, 7, 5, 1, 2, 2, 38.1%, 
17, Hjorth, 3, 56, 0.7, 4.7, 1.0, 1.81, 12.5%, 18.8%, 16, 2, 9, 3, 0, 2, 2, 33.3%, 
18, Anton, 3, 45, 0.3, 3.3, 1.3, 2.00, 9.1%, 36.4%, 11, 2, 4, 4, 0, 1, 1, 25.0%, 
20, Jonas, 3, 10, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 0, -, 
undefined, (team), 3, 0, 0.3, 0.0, 0.0, 0.00, 100.0%, 0.0%, 1, 0, 0, 0, 0, 1, 1, -, 
Total, , , , 2.0, 18.7, 4.0, 1.70, 9.7%, 19.4%, 62, 14, 27, 12, 3, 6, 6, 30.8%, 

Player Number, Player Name, Games Played, Points Played, Kills/Game, Attack Errors/Game, Attack Net Points/Game, Hitting Efficiency, Kill %, Attack Error %, Attack Attempts, Attack Errors, Kills, Errors: Out, Errors: Blocked, Errors: Into Net, 
1, Lasse Nielsen, 3, 150, 0.3, 0.7, -0.3, -0.250, 25.0%, 50.0%, 4, 2, 1, 0, 2, 0, 
3, Kristian Krag, 3, 20, 1.3, 0.7, 0.7, 0.222, 44.4%, 22.2%, 9, 2, 4, 1, 1, 0, 
5, Bosse, 3, 8, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 
7, Bo, 1, 6, 0.0, 0.0, 0.0, 0.000, 0.0%, 0.0%, 1, 0, 0, 0, 0, 0, 
11, Nicola, 2, 29, 1.0, 0.5, 0.5, 0.143, 28.6%, 14.3%, 7, 1, 2, 0, 1, 0, 
15, Martin, 3, 24, 1.0, 1.0, 0.0, 0.000, 37.5%, 37.5%, 8, 3, 3, 1, 1, 1, 
16, Alex, 3, 25, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 
17, Hjorth, 3, 56, 2.3, 1.7, 0.7, 0.095, 33.3%, 23.8%, 21, 5, 7, 1, 4, 0, 
18, Anton, 3, 45, 2.0, 1.7, 0.3, 0.056, 33.3%, 27.8%, 18, 5, 6, 3, 2, 0, 
20, Jonas, 3, 10, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 
undefined, (team), 3, 0, 0.0, 0.0, 0.0, -, -, -, 0, 0, 0, 0, 0, 0, 
Total, , , , 7.7, 6.0, 1.7, 0.074, 33.8%, 26.5%, 68, 18, 23, 6, 11, 1, 

Player Number, Player Name, Games Played, Points Played, Dig Errors/Game, Dig Attempts/Game, Digs/Game, Digs, Dig Attempts, Dig Errors, Dig Error %, Dig %, Kill to Dig %, Attack Attempt to Dig %, 
1, Lasse Nielsen, 3, 150, 0.3, 1.7, 1.3, 4, 5, 1, 20.0%, 80.0%, 25.0%, 75.0%, 
3, Kristian Krag, 3, 20, 0.0, 0.0, 0.0, 0, 0, 0, -, -, -, -, 
5, Bosse, 3, 8, 0.0, 0.0, 0.0, 0, 0, 0, -, -, -, -, 
7, Bo, 1, 6, 0.0, 0.0, 0.0, 0, 0, 0, -, -, -, -, 
11, Nicola, 2, 29, 0.0, 0.5, 0.5, 1, 1, 0, 0.0%, 100.0%, 0.0%, 100.0%, 
15, Martin, 3, 24, 0.0, 0.0, 0.0, 0, 0, 0, -, -, -, -, 
16, Alex, 3, 25, 0.0, 0.7, 0.7, 2, 2, 0, 0.0%, 100.0%, 0.0%, 100.0%, 
17, Hjorth, 3, 56, 0.0, 0.7, 0.7, 2, 2, 0, 0.0%, 100.0%, 50.0%, 100.0%, 
18, Anton, 3, 45, 0.0, 0.3, 0.3, 1, 1, 0, 0.0%, 100.0%, 0.0%, 100.0%, 
20, Jonas, 3, 10, 0.0, 0.0, 0.0, 0, 0, 0, -, -, -, -, 
undefined, (team), 3, 0, 0.0, 0.0, 0.0, 0, 0, 0, -, -, -, -, 
Total, , , , 0.3, 3.7, 3.3, 10, 11, 1, 9.1%, 90.9%, 20.0%, 90.0%, 

Player Number, Player Name, Games Played, Points Played, Block Errors/Game, Blocks Still in Play/Game, Blocks/Game, Block Assists, Block Errors, Block Solos, Blocks Still in Play, Blocks, Net Blocks, Block %, Block Error %, 
1, Lasse Nielsen, 3, 150, 0.0, 0.7, 0.3, 1, 0, 0, 2, 1, 1, 33.3%, 0.0%, 
3, Kristian Krag, 3, 20, 0.0, 0.7, 1.0, 2, 0, 1, 2, 3, 3, 60.0%, 0.0%, 
5, Bosse, 3, 8, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -, -, 
7, Bo, 1, 6, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -, -, 
11, Nicola, 2, 29, 0.0, 0.0, 0.5, 1, 0, 0, 0, 1, 1, 100.0%, 0.0%, 
15, Martin, 3, 24, 0.0, 0.7, 0.7, 2, 0, 0, 2, 2, 2, 50.0%, 0.0%, 
16, Alex, 3, 25, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -, -, 
17, Hjorth, 3, 56, 0.0, 0.3, 0.3, 0, 0, 1, 1, 1, 1, 50.0%, 0.0%, 
18, Anton, 3, 45, 0.0, 0.0, 0.7, 2, 0, 0, 0, 2, 2, 100.0%, 0.0%, 
20, Jonas, 3, 10, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -, -, 
undefined, (team), 3, 0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -, -, 
Total, , , , 0.0, 2.3, 2.0, 8, 0, 2, 7, 6, 6, 58.8%, 0.0%, 

Player Number, Player Name, Games Played, Points Played, Games Played as Non-setter, Games Played as Setter, Assists, Ball Handling, Setting Errors, Assists as Non-setter, Assists as Non-setter/Game, Assists as Setter, Assists as Setter/Game, Assists/Game, Attempt (From Setter), Attempt (Not From Setter), 
1, Lasse Nielsen, 3, 150, 0, 3, 19, 0, 0, 0, -, 19, 6.3, 6.3, 0, 1, 
3, Kristian Krag, 3, 20, 3, 0, 1, 0, 0, 1, 0.3, 0, -, 0.3, 2, 1, 
