Player Number, Player Name, Games Played, Points Played, Earned/Game, Errors/Game, Faults/Game, Total/Game, Plus/Minus Total, Plus/Minus Net Total, Total Earned, Total Errors, Total Faults, Total Earned (them), Total Errors (them), Total Faults (them), 
3, Kristian Krag, 4, 29, 0, 0, 0, 0, 0, 0, 
5, Bosse, 3, 11, 0, 0, 0, 0, 0, 0, 
6, Boerme, 4, 55, 0, 0, 0, 0, 0, 0, 
7, Bo, 4, 15, 0, 0, 0, 0, 0, 0, 
9, Soeren, 5, 72, 0, 0, 0, 0, 0, 0, 
11, Nicola, 5, 93, 0, 0, 0, 0, 0, 0, 
12, Vestbjerg, 3, 33, 0, 0, 0, 0, 0, 0, 
13, Gustav, 5, 66, 0, 0, 0, 0, 0, 0, 
16, Alex, 5, 38, 0, 0, 0, 0, 0, 0, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 0, 0, 0, 0, 0, 0, 

Player Number, Player Name, Games Played, Points Played, FB Pass Attempts, Over the Net FB Pass, 1-FB Pass, 2-FB Pass, 3-FB Pass, Total FBPass Errors, FB Pass Rating, 3-FB Pass Percent, Total FBPass Error %, Total FBPass Errors/Game, 
1, Lasse Nielsen, 5, 243, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
3, Kristian Krag, 4, 29, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
5, Bosse, 3, 11, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
6, Boerme, 4, 55, 5, 0, 0, 2, 3, 0, 2.60, 60.0%, 0.0%, 0.0, 
7, Bo, 4, 15, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
9, Soeren, 5, 72, 1, 0, 0, 0, 1, 0, 3.00, 100.0%, 0.0%, 0.0, 
11, Nicola, 5, 93, 5, 0, 1, 3, 1, 0, 2.00, 20.0%, 0.0%, 0.0, 
12, Vestbjerg, 3, 33, 1, 0, 0, 1, 0, 0, 2.00, 0.0%, 0.0%, 0.0, 
13, Gustav, 5, 66, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
16, Alex, 5, 38, 8, 0, 0, 2, 6, 0, 2.75, 75.0%, 0.0%, 0.0, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, -, -, -, 0.0, 
Total, , , , 20, 0, 1, 8, 11, 0, 2.50, 55.0%, 0.0%, 0.0, 

Player Number, Player Name, Games Played, Points Played, In Play, Errors, 
1, Lasse Nielsen, 5, 243, 0, 0, 
3, Kristian Krag, 4, 29, 0, 0, 
5, Bosse, 3, 11, 0, 0, 
6, Boerme, 4, 55, 0, 0, 
7, Bo, 4, 15, 0, 0, 
9, Soeren, 5, 72, 0, 0, 
11, Nicola, 5, 93, 0, 0, 
12, Vestbjerg, 3, 33, 0, 1, 
13, Gustav, 5, 66, 0, 0, 
16, Alex, 5, 38, 0, 0, 
undefined, (team), 5, 0, 0, 0, 
Total, , , , 0, 1, 

Player Number, Player Name, Games Played, Points Played, Aces, Spike, Blocks, Block Assists, Block Solos, Down Ball Hit, Dump, Tip, 
1, Lasse Nielsen, 5, 243, 2, 0, 5, 2, 3, 0, 3, 0, 
3, Kristian Krag, 4, 29, 1, 0, 1, 0, 1, 0, 0, 0, 
5, Bosse, 3, 11, 2, 0, 0, 0, 0, 0, 0, 0, 
6, Boerme, 4, 55, 0, 9, 1, 1, 0, 0, 0, 1, 
7, Bo, 4, 15, 0, 0, 1, 1, 0, 0, 0, 0, 
9, Soeren, 5, 72, 2, 13, 4, 4, 0, 0, 1, 3, 
11, Nicola, 5, 93, 0, 13, 5, 3, 2, 0, 0, 1, 
12, Vestbjerg, 3, 33, 0, 1, 0, 0, 0, 0, 0, 0, 
13, Gustav, 5, 66, 1, 4, 13, 9, 4, 0, 0, 0, 
16, Alex, 5, 38, 0, 0, 0, 0, 0, 0, 0, 0, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 8, 40, 20, 20, 10, 0, 4, 5, 

Player Number, Player Name, Games Played, Points Played, 2nd Ball Return, 3rd Ball Return, Block Errors, Down Ball Hit Error, Dig Error, Dump Error, Free Ball Receive Error, Receive Error, Set Error, Spike Error, Serve Error, Tip Error, Whose Ball, 
1, Lasse Nielsen, 5, 243, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 2, 0, 0, 
3, Kristian Krag, 4, 29, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
5, Bosse, 3, 11, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
6, Boerme, 4, 55, 0, 0, 0, 0, 1, 0, 0, 3, 0, 5, 4, 0, 0, 
7, Bo, 4, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
9, Soeren, 5, 72, 0, 0, 1, 0, 1, 0, 0, 0, 0, 6, 2, 2, 0, 
11, Nicola, 5, 93, 0, 0, 1, 0, 2, 0, 0, 0, 0, 8, 2, 0, 0, 
12, Vestbjerg, 3, 33, 0, 1, 2, 0, 0, 0, 0, 2, 0, 5, 1, 1, 0, 
13, Gustav, 5, 66, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 
16, Alex, 5, 38, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 0, 1, 7, 0, 13, 1, 0, 7, 0, 26, 13, 3, 0, 

Player Number, Player Name, Games Played, Points Played, Back Row Attack, Foot Fault, Ball Handling, Net Fault, Out of Rotation, Over the Net, Under Fault, Fault (General), 
1, Lasse Nielsen, 5, 243, 0, 0, 0, 0, 0, 0, 0, 0, 
3, Kristian Krag, 4, 29, 0, 0, 0, 0, 0, 0, 0, 0, 
5, Bosse, 3, 11, 0, 0, 0, 0, 0, 0, 0, 0, 
6, Boerme, 4, 55, 0, 0, 0, 0, 0, 0, 0, 0, 
7, Bo, 4, 15, 0, 0, 0, 0, 0, 0, 0, 0, 
9, Soeren, 5, 72, 0, 0, 0, 0, 0, 0, 0, 0, 
11, Nicola, 5, 93, 0, 0, 0, 0, 0, 0, 0, 0, 
12, Vestbjerg, 3, 33, 0, 0, 0, 0, 0, 0, 0, 0, 
13, Gustav, 5, 66, 0, 0, 0, 0, 0, 0, 0, 0, 
16, Alex, 5, 38, 0, 0, 0, 0, 0, 0, 0, 0, 
undefined, (team), 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
Total, , , , 0, 0, 0, 0, 0, 0, 0, 0, 

